"Name","Phone","Address"

"Jewellery Pednekar","+ 91  832 2250150","Shop No 33, Mapusa, GOA - 403507, Municipal Market"
"Jewellery J Sangodkar","+ 91  832 2250134","Shop No 47, Mapusa (Mapuca), Goa - 403507, New Municipal Market, Mapusa"
"Jewellery","+ 91  9890307999","Mapusa, Goa - 403507"
"Jewellery Chodankar","+ 91  832 2273481","Im Plaza, Mapusa, Goa - 403507, Near Bardez Bazar"
"jewellery","+ 91  832 2223618","Panaji(Goa), Goa , Opp. Ashok Theatre"
"Jewellery Verlekar & Bros.","+ 91  832 2399881","Shop No.5,, Marcela, GOA - 403107"
"Jewellery Quarter","+ 91  832 6647442","Fort Aguada Rd, Candolim, Goa - 403515, Nr Stone House Rest Souza Vaddo"
"Javeris Jewellery And Watches","+ 91  832 6514044","3 Govinda Building, M G Road, Panjim, Goa - 403001, Off 18th June Road"
"Friends Jewellery Pvt Ltd","+ 91  832 6525077","1st Floor, Buddha Seth Apartments, Panjim, Goa - 403001, Tonca Caranzalem"
"Rajesh R Pednekar","+ 91  832 6515871","A 22, Panjim, Goa - 403001, Babu Nagar Opposite Milrock Retreat Alto Ribander Kundaikar Nagar"
"Friends Jewellery Pvt Ltd","+ 91  832 6525055","Ground Floor, Buddha Seth Apartments, Panjim, Goa - 403001, Tonca Caranzalem"
"PravitaS Jewellery Showrooms","+ 91  832 6638812","Shop No:-4, Atria Building, Near BSNL Office, Mapusa, Goa - 403507, Near Mapsa Court"
"Mapusa Residency Hotel","+ 91  832 2262794","Mapusa, Goa - 403507, Opposite Ktc Bus Stand, Opposite Main Bus Terminus"
"Mapusa Police Station","+ 91  832 2262231","Mapusa, Goa - 403507, Near Ktc Bus Stand"
"Mapusa Urban Co-Operative Bank...","+ 91  832 2263203","Nandadeep, Mapusa (Mapuca), Goa - 403507"
"Rajesh Roadways Mapusa","+ 91  832 2262189","G 5 Kurtarkar Arcade, Mapusa (Mapuca), Goa - 403507, Behind Canara Bank"
"Youth Hostel Mapusa","+ 91  832 2575341","Goa Mumbai Road, Mapusa, Goa - 403507, Near Vrindavan Hospital, Peddem"
"ORRA Jewellery","+ 91  832 2700110","Shop No 12, Bemvinda Apartment, Isidore Baptista Road, Margao, Goa - 403601, Malbhat, Pajifond"
"Tata Indicom Franchisee Mapusa","+ 91  832 6529977","Shop No 10 Natalina Appartments, Goa - 403507, Opposite Court"
"Mapusa Clinic & Research Centre","+ 91  832 2263343","Mapusa, Goa - 403507, Near St Britto High School, Feira Alto"
"The Mapusa Urban Co-operative ...","+ 91  832 2224161","Akash Bhavan, Heliodoro Salcado Road, Panjim, Goa - 403001"
"Municipal Council Mapusa","+ 91  832 2262463","Mapusa (Mapuca), Goa - 403507"
"Shivdas Pednekar","+ 91  832 2320533","Calangute, Goa - 403516, Near Club Rio, Near St Anthony Chapel"
"Mapusa Post Office","+ 91  832 2262235","Mapusa, Goa - 403507, Mapusa"
"The Mapusa Urban Co-operative ...","+ 91  832 2280004","Fetorim, Divar, Goa - 403403"
"Chintamanis The Jewellery Arcade","+ 91  832 2423143","opp Mathias Plaza, 18th June Road, Panjim, Goa - 403001, Palmar Japao, Opposite Canara Bank"
"Traffic Control Room Mapusa","+ 91  832 2266311","Mapusa (Mapuca), Goa - 403507"
"Haldiram Mapusa","+ 91  9890223224","Mapusa (Mapuca), Goa - 403507"
"Neliza Tours & Travels Mapusa","+ 91  832 6921482","Mapusa (Mapuca), Goa - 403507"
"Pastry Palace Mapusa","+ 91  832 2733009","Mapusa (Mapuca), Goa - 403507"
"South Indian Bank Ltd Mapusa","+ 91  832 2264795","St Anthonys Institute & Orphanage, Mapusa Duler, Goa - 403507, Duler"
"National Insurance Company Ltd...","+ 91  832 2262905","Vaman smurti building, 2 nd floor, Mapusa (Mapuca), Goa - 403507, Near lakshmi narayan temple"
"The Mapusa Urban Co Operative ...","+ 91  832 2730611","Jagannath Bulding, Jose Inacio Loyola Road, Margao, Goa - 403601"
"ORRA Jewellery","+ 91  832 2232698","9, Mascarenhas Building, Ground Floor, M G Road, Panjim, Goa - 403001"
"Dr Abilio Gonsalves Mapusa","+ 91  832 2263314","St Anthony Apts, Goa - 403507"
"The Mapusa Urban Co-operative ...","+ 91  832 2314942","Royal Tower, Ponda, Goa - 403401, Near Union Bank, Qaziwada"
"Diana Cloth Centre / Dianas Fi...","+ 91  832 2745959","Shop No 6 & 7, Chaya Residential Complex,, Varca, Goa - 403721, Chadedo Waddo,"
"Shivkrupa Jewellery","+ 91  832 2229587","6, Kamat , Shopping Centre, Panjim, Goa - 403001, Municipal Market"
"Mapusa Cutlery Stores","+ 91  832 2253305","Mapusa (Mapuca), Goa - 403507, Aldona Bus Stand Opp Mapusa Urban Bank"
"Pednekar Jewellers","+ 91  832 2250848","Shop No 1 Municipal Market, Mapusa (Mapuca), Goa - 403507"
"Dr Ratna Pednecar","+ 91  832 2266304","Saldhana bulding, 1st Floor, Mapusa, Goa - 403507, Near Court Junction"
"Winsome Diamonds And Jewellery...","+ 91  9372241927","Plot No 1@ 1a, Mapusa, Goa - 403507, Tivim Industrial Area"
"Mapusa Community Hall","+ 91  832 2262615","Mapusa (Mapuca), Goa - 403507"
"Dr. Pednekar Guruprasad","+ 91  9823148523","Kamat Gardens, Mapusa, Goa - 403507, Near Xavier's College, Altinho"
"Rohidas Jewellery","+ 91  9822101113","Margao, Goa - 403601"
"Dayaram house of jewellery","+ 91  9326100574","shop no 7, Panjim, Goa - 403001, Opp Hotel Manoshanti"
"The Mapusa Urban Co-operative ...","+ 91  832 2650376","1st Floor, Kurchadkar Building, Curchorem, Goa - 403706, Opposite State Bank Of India"
"Dr Rachana PAI Vernekar Mapusa","+ 91  832 2453108","116 1st Flr Sirsat Bldg, Mapusa (Mapuca), Goa - 403507"
"Amey Enterprises Mapusa","+ 91  832 2254273","Shop No 2 Nalanda Vihar, Goa - 403507, Dattawadi"
"Deep Motors Mapusa","+ 91  832 3218793","B 3/7 Mapusa Ind Est, Mapusa (Mapuca), Goa - 403507"
"Trans Orient Holidays Pvt Ltd ...","+ 91  832 2250555","Mapusa (mapuca), Goa - 403507"
